InvoiceNo,InvoiceDate,DealerName,PaymentDate
107658,06-01-2020,1519,05-03-2020
107659,02-01-2020,1491,11-01-2020
107660,05-01-2020,1481,10-02-2020
107661,19-01-2020,1202,06-03-2020
107662,12-01-2020,1608,03-02-2020
107663,21-01-2020,1506,20-02-2020
107664,23-01-2020,1011,15-03-2020
107665,19-01-2020,1471,02-03-2020
107666,16-01-2020,1026,27-01-2020
107667,12-01-2020,1516,19-02-2020
107668,18-01-2020,1527,07-02-2020
107669,04-01-2020,1439,22-02-2020
107670,19-01-2020,1018,13-03-2020
107671,21-01-2020,1175,11-03-2020
107672,13-01-2020,1244,19-02-2020
107673,21-01-2020,1272,13-03-2020
107674,20-01-2020,1511,08-03-2020
107675,21-01-2020,1092,16-02-2020
107676,29-01-2020,1024,26-02-2020
107677,12-01-2020,1162,23-01-2020
107678,08-01-2020,1154,06-03-2020
107679,26-01-2020,1527,16-02-2020
107680,08-01-2020,1555,02-03-2020
107681,30-01-2020,1034,17-03-2020
107682,23-01-2020,1229,16-03-2020
107683,21-01-2020,1283,10-02-2020
107684,08-01-2020,1310,22-02-2020
107685,16-01-2020,1579,11-03-2020
107686,11-01-2020,1164,05-02-2020
107687,03-01-2020,1467,23-01-2020
107688,29-01-2020,1139,05-03-2020
107689,17-01-2020,1131,04-03-2020
107690,21-01-2020,1457,12-03-2020
107691,14-01-2020,1303,04-02-2020
107692,01-01-2020,1341,25-01-2020
107693,22-01-2020,1125,21-03-2020
107694,12-01-2020,1365,24-02-2020
107695,21-01-2020,1340,07-02-2020
107696,07-01-2020,1085,31-01-2020
107697,19-01-2020,1557,26-01-2020
107698,17-01-2020,1345,04-02-2020
107699,22-01-2020,1328,19-02-2020
107700,27-01-2020,1650,25-02-2020
107701,11-01-2020,1509,21-02-2020
107702,14-01-2020,1469,10-03-2020
107703,19-01-2020,1593,06-03-2020
107704,16-01-2020,1243,27-02-2020
107705,02-01-2020,1013,01-03-2020
107706,12-01-2020,1147,10-03-2020
107707,26-01-2020,1614,24-02-2020
107708,10-01-2020,1162,09-02-2020
107709,25-01-2020,1045,08-02-2020
107710,10-01-2020,1348,28-02-2020
107711,18-01-2020,1623,15-03-2020
107712,06-01-2020,1545,22-01-2020
107713,28-01-2020,1290,05-03-2020
107714,30-01-2020,1090,28-02-2020
107715,27-01-2020,1600,12-02-2020
107716,10-01-2020,1137,18-01-2020
107717,02-01-2020,1341,25-01-2020
107718,14-01-2020,1524,26-02-2020
107719,06-01-2020,1543,05-03-2020
107720,01-01-2020,1221,27-01-2020
107721,20-01-2020,1270,03-02-2020
107722,14-01-2020,1289,27-01-2020
107723,11-01-2020,1569,22-01-2020
107724,29-01-2020,1247,23-02-2020
107725,13-01-2020,1564,11-02-2020
107726,02-01-2020,1286,20-02-2020
107727,07-01-2020,1162,07-03-2020
107728,13-01-2020,1570,28-02-2020
107729,12-01-2020,1522,25-02-2020
107730,29-01-2020,1611,09-03-2020
107731,29-01-2020,1364,08-03-2020
107732,22-01-2020,1010,02-03-2020
107733,17-01-2020,1171,18-02-2020
107734,24-01-2020,1517,12-02-2020
107735,13-01-2020,1438,01-02-2020
107736,15-01-2020,1154,28-01-2020
107737,03-01-2020,1562,15-02-2020
107738,24-01-2020,1560,19-03-2020
107739,19-01-2020,1210,04-03-2020
107740,30-01-2020,1355,27-02-2020
107741,08-01-2020,1040,02-02-2020
107742,25-01-2020,1631,14-02-2020
107743,11-01-2020,1359,21-02-2020
107744,22-01-2020,1439,18-03-2020
107745,22-01-2020,1325,10-03-2020
107746,07-01-2020,1006,27-02-2020
107747,13-01-2020,1036,23-01-2020
107748,14-01-2020,1071,04-03-2020
107749,22-01-2020,1197,08-03-2020
107750,16-01-2020,1379,11-02-2020
107751,29-01-2020,1036,17-03-2020
107752,05-01-2020,1414,02-02-2020
107753,04-01-2020,1582,26-02-2020
107754,11-01-2020,1118,29-02-2020
107755,17-01-2020,1345,05-02-2020
107756,28-01-2020,1641,08-03-2020
107757,14-01-2020,1322,30-01-2020
107758,13-01-2020,1553,10-03-2020
107759,03-01-2020,1511,12-02-2020
107760,17-01-2020,1486,27-02-2020
107761,13-01-2020,1575,13-02-2020
107762,17-01-2020,1093,18-02-2020
107763,26-01-2020,1555,03-02-2020
107764,24-01-2020,1125,24-03-2020
107765,30-01-2020,1178,14-03-2020
107766,11-01-2020,1550,01-03-2020
107767,20-01-2020,1614,11-03-2020
107768,10-01-2020,1237,10-02-2020
107769,15-01-2020,1549,15-02-2020
107770,07-01-2020,1194,19-01-2020
107771,23-01-2020,1123,31-01-2020
107772,23-01-2020,1162,31-01-2020
107773,09-01-2020,1125,29-02-2020
107774,12-01-2020,1507,03-02-2020
107775,15-01-2020,1164,02-03-2020
107776,24-01-2020,1448,28-02-2020
107777,19-01-2020,1042,26-01-2020
107778,19-01-2020,1444,14-02-2020
107779,02-01-2020,1377,19-02-2020
107780,19-01-2020,1531,13-03-2020
107781,02-01-2020,1435,30-01-2020
107782,13-01-2020,1160,28-01-2020
107783,18-01-2020,1574,07-02-2020
107784,05-01-2020,1596,17-02-2020
107785,25-01-2020,1143,09-02-2020
107786,01-01-2020,1155,12-01-2020
107787,02-01-2020,1049,01-02-2020
107788,14-01-2020,1172,31-01-2020
107789,27-01-2020,1182,18-02-2020
107790,11-01-2020,1474,06-02-2020
107791,17-01-2020,1593,05-02-2020
107792,31-01-2020,1342,08-02-2020
107793,07-01-2020,1522,29-02-2020
107794,17-01-2020,1228,28-02-2020
107795,26-01-2020,1329,11-02-2020
107796,17-01-2020,1329,15-02-2020
107797,31-01-2020,1442,07-02-2020
107798,27-01-2020,1425,10-02-2020
107799,06-01-2020,1410,28-01-2020
107800,14-01-2020,1133,05-03-2020
107801,12-01-2020,1555,08-02-2020
107802,06-01-2020,1120,31-01-2020
107803,11-01-2020,1363,02-03-2020
107804,10-01-2020,1623,10-02-2020
107805,06-01-2020,1454,17-02-2020
107806,24-01-2020,1197,16-02-2020
107807,31-01-2020,1584,23-03-2020
107808,22-01-2020,1309,28-02-2020
107809,20-01-2020,1378,18-02-2020
107810,03-01-2020,1409,29-02-2020
107811,15-01-2020,1280,30-01-2020
107812,31-01-2020,1453,24-02-2020
107813,06-01-2020,1155,27-01-2020
107814,30-01-2020,1178,13-02-2020
107815,29-01-2020,1536,10-03-2020
107816,25-01-2020,1034,27-02-2020
107817,28-01-2020,1468,21-02-2020
107818,10-01-2020,1430,02-02-2020
107819,16-01-2020,1153,28-01-2020
107820,03-01-2020,1216,30-01-2020
107821,12-01-2020,1162,10-03-2020
107822,26-01-2020,1295,07-03-2020
107823,29-01-2020,1373,05-03-2020
107824,22-01-2020,1522,07-02-2020
107825,27-01-2020,1448,15-03-2020
107826,12-01-2020,1513,11-02-2020
107827,20-01-2020,1098,23-02-2020
107828,31-01-2020,1299,18-03-2020
107829,20-01-2020,1538,20-02-2020
107830,07-01-2020,1541,25-02-2020
107831,14-01-2020,1233,08-02-2020
107832,02-01-2020,1504,15-01-2020
107833,16-01-2020,1245,16-03-2020
107834,08-01-2020,1537,15-02-2020
107835,04-01-2020,1437,03-03-2020
107836,03-01-2020,1601,21-02-2020
107837,31-01-2020,1197,13-03-2020
107838,04-01-2020,1522,14-02-2020
107839,14-01-2020,1041,04-03-2020
107840,26-01-2020,1577,19-03-2020
107841,01-01-2020,1096,28-01-2020
107842,21-01-2020,1187,20-02-2020
107843,02-01-2020,1548,15-02-2020
107844,20-01-2020,1305,07-03-2020
107845,10-01-2020,1377,13-02-2020
107846,19-01-2020,1338,16-03-2020
107847,28-01-2020,1306,18-02-2020
107848,17-01-2020,1197,06-03-2020
107849,06-01-2020,1014,24-02-2020
107850,23-01-2020,1469,15-03-2020
107851,27-01-2020,1337,17-02-2020
107852,10-01-2020,1394,20-01-2020
107853,08-01-2020,1535,07-03-2020
107854,14-01-2020,1403,02-03-2020
107855,14-01-2020,1098,22-01-2020
107856,11-01-2020,1457,22-02-2020
107857,12-01-2020,1189,09-03-2020
107858,22-01-2020,1069,29-01-2020
107859,30-01-2020,1283,21-02-2020
107860,30-01-2020,1401,25-02-2020
107861,29-01-2020,1035,04-03-2020
107862,04-01-2020,1161,20-01-2020
107863,19-01-2020,1251,04-03-2020
107864,16-01-2020,1208,11-02-2020
107865,04-01-2020,1209,17-01-2020
107866,11-01-2020,1153,10-03-2020
107867,28-01-2020,1262,24-03-2020
107868,26-01-2020,1517,13-03-2020
107869,27-01-2020,1040,03-02-2020
107870,24-01-2020,1294,10-02-2020
107871,08-01-2020,1370,07-03-2020
107872,30-01-2020,1042,22-02-2020
107873,15-01-2020,1274,16-02-2020
107874,16-01-2020,1232,05-02-2020
107875,05-01-2020,1013,22-01-2020
107876,03-01-2020,1509,26-01-2020
107877,31-01-2020,1475,12-02-2020
107878,21-01-2020,1204,05-03-2020
107879,13-01-2020,1564,09-02-2020
107880,28-01-2020,1137,12-03-2020
107881,13-01-2020,1545,21-01-2020
107882,31-01-2020,1612,26-03-2020
107883,10-01-2020,1576,11-02-2020
107884,11-01-2020,1567,15-02-2020
107885,17-01-2020,1571,16-03-2020
107886,20-01-2020,1317,23-02-2020
107887,21-01-2020,1194,15-02-2020
107888,11-01-2020,1253,17-02-2020
107889,17-01-2020,1371,27-02-2020
107890,31-01-2020,1025,24-02-2020
107891,05-01-2020,1012,17-01-2020
107892,11-01-2020,1167,03-02-2020
107893,28-01-2020,1493,03-03-2020
107894,17-01-2020,1091,28-01-2020
107895,18-01-2020,1424,10-03-2020
107896,27-01-2020,1398,21-03-2020
107897,09-01-2020,1062,17-01-2020
107898,30-01-2020,1347,10-03-2020
107899,29-01-2020,1359,26-03-2020
107900,31-01-2020,1535,13-03-2020
107901,20-01-2020,1286,20-02-2020
107902,16-01-2020,1363,09-02-2020
107903,10-01-2020,1541,18-01-2020
107904,16-01-2020,1270,24-02-2020
107905,05-01-2020,1410,07-02-2020
107906,15-01-2020,1373,19-02-2020
107907,17-01-2020,1472,29-02-2020
107908,24-01-2020,1503,13-02-2020
107909,29-01-2020,1305,07-03-2020
107910,12-01-2020,1345,31-01-2020
107911,31-01-2020,1209,12-02-2020
107912,09-01-2020,1534,18-02-2020
107913,31-01-2020,1447,27-03-2020
107914,17-01-2020,1437,16-03-2020
107915,22-01-2020,1114,10-03-2020
107916,31-01-2020,1469,09-02-2020
107917,02-01-2020,1296,22-02-2020
107918,28-01-2020,1292,08-02-2020
107919,20-01-2020,1351,13-02-2020
107920,21-01-2020,1611,10-03-2020
107921,03-01-2020,1064,20-02-2020
107922,15-01-2020,1533,09-02-2020
107923,26-01-2020,1405,05-02-2020
107924,16-01-2020,1232,15-02-2020
107925,09-01-2020,1210,31-01-2020
107926,18-01-2020,1215,15-02-2020
107927,02-01-2020,1493,23-01-2020
107928,17-01-2020,1074,09-03-2020
107929,31-01-2020,1221,22-02-2020
107930,12-01-2020,1120,02-03-2020
107931,07-01-2020,1382,25-02-2020
107932,30-01-2020,1445,17-03-2020
107933,08-01-2020,1346,11-02-2020
107934,28-01-2020,1557,15-02-2020
107935,19-01-2020,1331,02-03-2020
107936,02-01-2020,1630,14-02-2020
107937,22-01-2020,1622,15-02-2020
107938,12-01-2020,1146,11-03-2020
107939,22-01-2020,1370,04-02-2020
107940,01-01-2020,1037,28-02-2020
107941,04-01-2020,1133,22-01-2020
107942,12-01-2020,1178,20-02-2020
107943,09-01-2020,1274,17-01-2020
107944,04-01-2020,1117,29-02-2020
107945,27-01-2020,1046,20-03-2020
107946,20-01-2020,1581,20-02-2020
107947,10-01-2020,1038,07-03-2020
107948,05-01-2020,1209,23-01-2020
107949,15-01-2020,1375,15-03-2020
107950,16-01-2020,1145,25-02-2020
107951,14-01-2020,1098,02-03-2020
107952,19-01-2020,1090,09-02-2020
107953,26-01-2020,1149,18-03-2020
107954,19-01-2020,1623,08-03-2020
107955,27-01-2020,1263,02-03-2020
107956,15-01-2020,1480,26-01-2020
107957,12-01-2020,1116,11-02-2020
107958,01-01-2020,1214,28-01-2020
107959,15-01-2020,1372,24-01-2020
107960,19-01-2020,1232,02-02-2020
107961,31-01-2020,1559,05-03-2020
107962,12-01-2020,1634,03-02-2020
107963,28-01-2020,1406,23-03-2020
107964,12-01-2020,1171,21-02-2020
107965,07-01-2020,1325,06-03-2020
107966,14-01-2020,1166,28-02-2020
107967,31-01-2020,1141,12-02-2020
107968,25-01-2020,1271,18-02-2020
107969,12-01-2020,1500,03-02-2020
107970,28-01-2020,1194,09-03-2020
107971,28-01-2020,1555,29-02-2020
107972,22-01-2020,1005,21-03-2020
107973,06-01-2020,1177,25-01-2020
107974,05-01-2020,1124,09-02-2020
107975,08-01-2020,1008,26-02-2020
107976,30-01-2020,1083,14-03-2020
107977,28-01-2020,1489,21-03-2020
107978,13-01-2020,1212,27-01-2020
107979,16-01-2020,1008,30-01-2020
107980,25-01-2020,1155,11-02-2020
107981,22-01-2020,1304,05-03-2020
107982,05-01-2020,1391,01-02-2020
107983,31-01-2020,1122,22-03-2020
107984,15-01-2020,1056,26-02-2020
107985,11-01-2020,1212,28-01-2020
107986,07-01-2020,1614,20-02-2020
107987,07-01-2020,1063,14-02-2020
107988,21-01-2020,1014,28-02-2020
107989,02-01-2020,1412,27-01-2020
107990,23-01-2020,1451,16-02-2020
107991,25-01-2020,1538,09-02-2020
107992,05-01-2020,1537,02-03-2020
107993,05-01-2020,1065,18-01-2020
107994,21-01-2020,1291,07-02-2020
107995,20-01-2020,1459,29-02-2020
107996,18-01-2020,1052,22-02-2020
107997,31-01-2020,1030,22-03-2020
107998,11-01-2020,1296,24-01-2020
107999,15-01-2020,1029,15-03-2020
108000,11-01-2020,1411,08-02-2020
108001,15-01-2020,1617,22-02-2020
108002,14-01-2020,1423,26-01-2020
108003,17-01-2020,1525,28-02-2020
108004,06-01-2020,1416,10-02-2020
108005,18-01-2020,1053,01-02-2020
108006,23-01-2020,1349,08-03-2020
108007,24-01-2020,1587,05-03-2020
108008,30-01-2020,1216,02-03-2020
108009,21-01-2020,1566,12-02-2020
108010,09-01-2020,1441,30-01-2020
108011,03-01-2020,1047,03-02-2020
108012,23-01-2020,1335,11-03-2020
108013,21-01-2020,1258,16-03-2020
108014,11-01-2020,1380,17-02-2020
108015,03-01-2020,1431,30-01-2020
108016,08-01-2020,1022,21-02-2020
108017,27-01-2020,1490,12-03-2020
108018,08-01-2020,1231,25-02-2020
108019,12-01-2020,1367,10-03-2020
108020,01-01-2020,1004,01-03-2020
108021,09-01-2020,1399,17-02-2020
108022,12-01-2020,1626,14-02-2020
108023,29-01-2020,1095,25-03-2020
108024,20-01-2020,1487,15-02-2020
108025,05-01-2020,1347,02-02-2020
108026,13-01-2020,1397,27-01-2020
108027,13-01-2020,1168,08-02-2020
108028,18-01-2020,1324,02-02-2020
108029,16-01-2020,1640,21-02-2020
108030,07-01-2020,1069,22-01-2020
108031,29-01-2020,1529,18-03-2020
108032,08-01-2020,1146,01-03-2020
108033,07-01-2020,1374,22-02-2020
108034,07-01-2020,1444,01-03-2020
108035,15-01-2020,1120,26-01-2020
108036,13-01-2020,1202,07-02-2020
108037,30-01-2020,1362,09-03-2020
108038,02-01-2020,1589,19-02-2020
108039,11-01-2020,1051,08-02-2020
108040,25-01-2020,1199,21-02-2020
108041,16-01-2020,1356,10-02-2020
108042,20-01-2020,1320,17-02-2020
108043,22-01-2020,1611,30-01-2020
108044,01-01-2020,1059,25-01-2020
108045,05-01-2020,1084,06-02-2020
108046,24-01-2020,1044,09-02-2020
108047,16-01-2020,1025,06-02-2020
108048,22-01-2020,1149,09-02-2020
108049,14-01-2020,1065,20-02-2020
108050,17-01-2020,1232,06-03-2020
108051,15-01-2020,1094,30-01-2020
108052,23-01-2020,1015,13-02-2020
108053,06-01-2020,1507,22-02-2020
108054,07-01-2020,1076,03-03-2020
108055,27-01-2020,1263,15-02-2020
108056,05-01-2020,1490,26-02-2020
108057,16-01-2020,1268,11-02-2020
108058,09-01-2020,1232,23-01-2020
108059,25-01-2020,1389,23-02-2020
108060,14-01-2020,1386,11-03-2020
108061,09-01-2020,1016,23-01-2020
108062,25-01-2020,1289,22-02-2020
108063,08-01-2020,1543,23-01-2020
108064,11-01-2020,1361,18-01-2020
108065,20-01-2020,1316,17-03-2020
108066,21-01-2020,1015,07-03-2020
108067,07-01-2020,1339,04-02-2020
108068,08-01-2020,1312,13-02-2020
108069,25-01-2020,1419,07-02-2020
108070,07-01-2020,1319,26-01-2020
108071,26-01-2020,1195,19-02-2020
108072,21-01-2020,1321,21-03-2020
108073,06-01-2020,1639,20-02-2020
108074,03-01-2020,1395,18-01-2020
108075,22-01-2020,1398,19-02-2020
108076,14-01-2020,1609,30-01-2020
108077,15-01-2020,1267,06-03-2020
108078,29-01-2020,1282,13-02-2020
108079,28-01-2020,1266,14-02-2020
108080,27-01-2020,1274,26-03-2020
108081,19-01-2020,1216,07-02-2020
108082,01-01-2020,1617,14-02-2020
108083,26-01-2020,1256,16-03-2020
108084,14-01-2020,1020,09-03-2020
108085,17-01-2020,1607,17-03-2020
108086,03-01-2020,1084,02-03-2020
108087,19-01-2020,1035,07-02-2020
108088,01-01-2020,1221,24-01-2020
108089,28-01-2020,1371,19-03-2020
108090,28-01-2020,1639,13-03-2020
108091,09-01-2020,1110,15-02-2020
108092,25-01-2020,1469,16-02-2020
108093,02-01-2020,1479,08-02-2020
108094,27-01-2020,1389,03-03-2020
108095,26-01-2020,1414,07-02-2020
108096,24-01-2020,1612,27-02-2020
108097,15-01-2020,1101,30-01-2020
108098,14-01-2020,1621,07-03-2020
108099,20-01-2020,1042,15-03-2020
108100,07-01-2020,1449,24-02-2020
108101,01-01-2020,1069,30-01-2020
108102,06-01-2020,1581,03-02-2020
108103,22-01-2020,1103,01-02-2020
108104,24-01-2020,1450,05-03-2020
108105,02-01-2020,1039,24-02-2020
108106,21-01-2020,1527,12-03-2020
108107,30-01-2020,1323,12-02-2020
108108,13-01-2020,1050,25-02-2020
108109,05-01-2020,1343,03-03-2020
108110,11-01-2020,1467,05-02-2020
108111,29-01-2020,1538,03-03-2020
108112,17-01-2020,1362,25-01-2020
108113,18-01-2020,1123,20-02-2020
108114,26-01-2020,1294,09-03-2020
108115,15-01-2020,1013,16-02-2020
108116,05-01-2020,1562,24-02-2020
108117,28-01-2020,1637,16-02-2020
108118,10-01-2020,1528,24-01-2020
108119,25-01-2020,1328,07-02-2020
108120,08-01-2020,1547,10-02-2020
108121,13-01-2020,1469,18-02-2020
108122,27-01-2020,1317,10-03-2020
108123,15-01-2020,1390,30-01-2020
108124,22-01-2020,1492,06-02-2020
108125,30-01-2020,1460,20-02-2020
108126,27-01-2020,1369,03-02-2020
108127,26-01-2020,1617,09-03-2020
108128,24-01-2020,1391,23-03-2020
108129,08-01-2020,1119,14-02-2020
108130,02-01-2020,1050,30-01-2020
108131,30-01-2020,1536,12-03-2020
108132,05-01-2020,1334,30-01-2020
108133,14-01-2020,1646,05-03-2020
108134,15-01-2020,1006,14-03-2020
108135,25-01-2020,1062,12-03-2020
108136,23-01-2020,1392,21-02-2020
108137,23-01-2020,1066,25-02-2020
108138,29-01-2020,1341,01-03-2020
108139,11-01-2020,1317,05-02-2020
108140,08-01-2020,1346,19-01-2020
108141,19-01-2020,1083,02-02-2020
108142,27-01-2020,1215,20-03-2020
108143,28-01-2020,1177,08-02-2020
108144,05-01-2020,1569,19-02-2020
108145,12-01-2020,1061,23-02-2020
108146,03-01-2020,1497,02-03-2020
108147,19-01-2020,1622,09-02-2020
108148,14-01-2020,1546,11-02-2020
108149,07-01-2020,1253,18-01-2020
108150,25-01-2020,1514,07-03-2020
108151,15-01-2020,1337,22-02-2020
108152,10-01-2020,1083,27-01-2020
108153,18-01-2020,1176,13-03-2020
108154,29-01-2020,1202,03-03-2020
108155,13-01-2020,1312,24-02-2020
108156,19-01-2020,1472,10-03-2020
108157,26-01-2020,1647,23-02-2020
108158,20-01-2020,1436,17-02-2020
108159,17-01-2020,1573,11-02-2020
108160,21-01-2020,1261,29-02-2020
108161,13-01-2020,1606,08-03-2020
108162,29-01-2020,1161,29-02-2020
108163,15-01-2020,1379,12-03-2020
108164,02-01-2020,1215,08-02-2020
108165,15-01-2020,1288,08-02-2020
108166,23-01-2020,1645,20-02-2020
108167,16-01-2020,1124,08-03-2020
108168,17-01-2020,1515,30-01-2020
108169,25-01-2020,1414,14-03-2020
108170,20-01-2020,1136,04-02-2020
108171,27-01-2020,1539,20-03-2020
108172,19-01-2020,1302,22-02-2020
108173,16-01-2020,1147,10-02-2020
108174,09-01-2020,1492,20-01-2020
108175,08-01-2020,1463,17-01-2020
108176,07-01-2020,1373,04-02-2020
108177,15-01-2020,1377,25-01-2020
108178,13-01-2020,1543,08-02-2020
108179,11-01-2020,1591,29-01-2020
108180,12-01-2020,1359,10-03-2020
108181,04-01-2020,1078,30-01-2020
108182,08-01-2020,1078,21-02-2020
108183,02-01-2020,1398,17-02-2020
108184,19-01-2020,1105,19-03-2020
108185,02-01-2020,1112,09-01-2020
108186,24-01-2020,1082,11-02-2020
108187,04-01-2020,1418,01-03-2020
108188,30-01-2020,1615,12-03-2020
108189,10-01-2020,1031,27-01-2020
108190,02-01-2020,1328,17-02-2020
108191,01-01-2020,1556,29-02-2020
108192,23-01-2020,1529,14-02-2020
108193,26-01-2020,1223,09-03-2020
108194,25-01-2020,1583,14-03-2020
108195,26-01-2020,1425,03-03-2020
108196,16-01-2020,1369,26-01-2020
108197,14-01-2020,1032,26-01-2020
108198,10-01-2020,1089,22-01-2020
108199,12-01-2020,1372,21-01-2020
108200,01-01-2020,1221,19-01-2020
108201,15-01-2020,1004,11-02-2020
108202,22-01-2020,1562,29-01-2020
108203,29-01-2020,1080,24-02-2020
108204,12-01-2020,1142,19-02-2020
108205,03-01-2020,1593,11-02-2020
108206,06-01-2020,1187,27-01-2020
108207,06-01-2020,1168,09-02-2020
108208,22-01-2020,1284,24-02-2020
108209,30-01-2020,1300,10-02-2020
108210,19-01-2020,1640,28-01-2020
108211,11-01-2020,1528,03-03-2020
108212,17-01-2020,1530,03-03-2020
108213,08-01-2020,1567,16-01-2020
108214,26-01-2020,1417,04-02-2020
108215,19-01-2020,1318,05-03-2020
108216,03-01-2020,1245,27-01-2020
108217,18-01-2020,1529,14-03-2020
108218,19-01-2020,1447,30-01-2020
108219,14-01-2020,1612,01-03-2020
108220,05-01-2020,1386,04-02-2020
108221,10-01-2020,1433,21-01-2020
108222,28-01-2020,1556,25-03-2020
108223,01-01-2020,1153,08-02-2020
108224,20-01-2020,1117,16-02-2020
108225,26-01-2020,1565,09-02-2020
108226,08-01-2020,1255,27-01-2020
108227,29-01-2020,1619,25-02-2020
108228,30-01-2020,1153,18-02-2020
108229,04-01-2020,1571,01-02-2020
108230,01-01-2020,1179,25-02-2020
108231,03-01-2020,1266,12-01-2020
108232,23-01-2020,1441,22-03-2020
108233,30-01-2020,1004,06-02-2020
108234,22-01-2020,1591,01-03-2020
108235,01-01-2020,1644,04-02-2020
108236,25-01-2020,1326,03-02-2020
108237,14-01-2020,1065,10-03-2020
108238,29-01-2020,1553,12-02-2020
108239,12-01-2020,1283,18-02-2020
108240,26-01-2020,1469,04-03-2020
108241,27-01-2020,1542,04-02-2020
108242,07-01-2020,1553,16-01-2020
108243,27-01-2020,1627,21-02-2020
108244,31-01-2020,1448,23-02-2020
108245,16-01-2020,1296,02-03-2020
