Sr.no,Dealer,Product,Sales
9449,1532,1419,133
9450,1081,2094,147
9451,1297,2410,245
9452,1150,1737,24
9453,1195,1985,144
9454,1273,1348,2
9455,1267,2568,47
9456,1297,2159,152
9457,1353,2405,169
9458,1354,1878,74
9459,1033,1870,78
9460,1514,1626,48
9461,1621,1467,277
9462,1558,1820,11
9463,1147,1696,55
9464,1239,2811,138
9465,1321,2897,59
9466,1642,2776,89
9467,1134,1203,67
9468,1494,1526,93
9469,1244,1310,57
9470,1553,2356,3
9471,1301,1445,35
9472,1081,2244,106
9473,1339,1433,176
9474,1641,2748,3
9475,1494,2604,106
9476,1078,2329,4
9477,1648,2693,91
9478,1561,2173,158
9479,1040,1057,160
9480,1255,1678,99
9481,1223,1999,10
9482,1545,2968,8
9483,1168,1104,6
9484,1540,2392,14
9485,1371,2348,38
9486,1131,2399,47
9487,1540,1766,76
9488,1644,2166,92
9489,1157,2149,172
9490,1324,1086,265
9491,1482,2070,31
9492,1559,1296,8
9493,1274,2305,124
9494,1594,2679,128
9495,1496,1100,59
9496,1519,1705,6
9497,1321,1989,169
9498,1598,2503,57
9499,1379,1587,167
9500,1191,2253,52
9501,1142,1075,251
9502,1611,2728,70
9503,1598,1419,29
9504,1026,1685,34
9505,1609,2014,97
9506,1012,2073,61
9507,1261,2246,8
9508,1315,1561,82
9509,1442,1745,55
9510,1293,2377,206
9511,1116,1902,10
9512,1115,1895,122
9513,1627,2247,0
9514,1257,1056,78
9515,1323,2470,46
9516,1534,2539,172
9517,1472,1956,4
9518,1401,2212,6
9519,1029,2844,151
9520,1430,1648,149
9521,1214,1503,59
9522,1329,1952,225
9523,1169,1791,10
9524,1428,2059,34
9525,1166,2410,1
9526,1097,1819,77
9527,1367,2883,78
9528,1450,2441,43
9529,1032,1841,14
9530,1163,1319,2
9531,1614,1565,12
9532,1049,1385,29
9533,1150,2084,58
9534,1612,2192,201
9535,1405,2649,15
9536,1047,1578,151
9537,1235,1056,9
9538,1521,2639,112
9539,1075,1401,76
9540,1540,1198,147
9541,1098,2262,15
9542,1469,2100,121
9543,1641,1705,90
9544,1145,2207,106
9545,1434,2469,25
9546,1153,1267,88
9547,1649,1370,13
9548,1138,1209,0
9549,1387,2048,35
9550,1148,2664,20
9551,1248,2006,4
9552,1284,2255,156
9553,1031,1656,8
9554,1462,2133,25
9555,1023,2171,148
9556,1318,2409,240
9557,1096,1967,28
9558,1008,2721,5
9559,1197,2562,58
9560,1276,1422,18
9561,1641,1895,28
9562,1131,1937,89
9563,1604,2210,125
9564,1096,2512,12
9565,1442,2771,0
9566,1256,2139,45
9567,1212,1345,56
9568,1380,2157,1
9569,1345,2790,46
9570,1090,1627,56
9571,1015,1993,101
9572,1036,2356,220
9573,1336,2360,98
9574,1014,2063,1
9575,1468,1720,35
9576,1631,1463,20
9577,1511,1276,234
9578,1535,2180,46
9579,1310,1331,41
9580,1580,2356,41
9581,1325,1094,202
9582,1167,1045,15
9583,1231,2032,27
9584,1273,1959,1
9585,1564,2640,13
9586,1284,1652,134
9587,1513,2180,224
9588,1017,1779,19
9589,1202,1595,116
9590,1290,2254,5
9591,1378,1927,142
9592,1141,2757,50
9593,1551,2705,23
9594,1315,1482,127
9595,1502,2883,0
9596,1130,2634,39
9597,1458,2208,29
9598,1276,2590,0
9599,1041,1655,30
9600,1015,1186,228
9601,1311,2114,64
9602,1445,2987,223
9603,1092,1532,40
9604,1605,1262,19
9605,1283,1339,127
9606,1604,1622,75
9607,1228,1415,75
9608,1203,1638,124
9609,1648,1112,32
9610,1025,2061,8
9611,1204,2192,42
9612,1273,2145,20
9613,1130,2356,93
9614,1547,1938,49
9615,1609,1307,169
9616,1172,1971,12
9617,1353,2537,29
9618,1471,2317,4
9619,1060,2999,91
9620,1156,2684,185
9621,1047,2352,72
9622,1540,1588,229
9623,1057,1719,166
9624,1259,2704,290
9625,1393,2984,23
9626,1374,2815,63
9627,1231,1024,52
9628,1064,2158,6
9629,1049,2401,16
9630,1241,2872,276
9631,1464,2759,164
9632,1101,2365,9
9633,1161,1651,80
9634,1135,1747,13
9635,1632,1340,176
9636,1550,1080,14
9637,1616,1570,41
9638,1211,1249,63
9639,1390,1742,191
9640,1147,2888,34
9641,1582,1648,0
9642,1391,1404,75
9643,1067,2105,20
9644,1013,2217,129
9645,1454,2031,185
9646,1180,2359,83
9647,1584,2471,26
9648,1292,1354,21
9649,1436,1400,3
9650,1120,1421,52
9651,1188,1011,22
9652,1350,1864,5
9653,1144,1643,155
9654,1140,1580,86
9655,1435,2068,21
9656,1370,2710,56
9657,1020,1094,141
9658,1031,1152,19
9659,1428,1781,61
9660,1335,2634,101
9661,1454,2309,253
9662,1279,1680,51
9663,1339,2822,57
9664,1094,2505,38
9665,1023,1206,8
9666,1302,1251,157
9667,1492,1689,72
9668,1011,1306,6
9669,1422,1932,142
9670,1502,2772,41
9671,1385,1688,294
9672,1280,2848,26
9673,1470,1852,114
9674,1566,1865,3
9675,1261,2690,92
9676,1026,2998,32
9677,1240,1054,11
9678,1100,1186,13
9679,1105,1670,181
9680,1392,1990,91
9681,1134,1129,3
9682,1319,1572,40
9683,1022,1050,86
9684,1466,2715,162
9685,1410,1438,74
9686,1214,1588,86
9687,1003,2095,16
9688,1052,1028,27
9689,1341,2892,85
9690,1051,1972,0
9691,1117,2752,64
9692,1298,2841,2
9693,1318,2599,126
9694,1525,2391,42
9695,1388,1689,31
9696,1536,2951,177
9697,1375,1813,48
9698,1359,1167,10
9699,1177,1505,9
9700,1136,1223,13
9701,1137,2704,214
9702,1176,1311,34
9703,1269,1246,152
9704,1615,1362,50
9705,1607,2792,191
9706,1454,1781,24
9707,1614,2226,30
9708,1184,1072,7
9709,1417,2915,110
9710,1465,2518,0
9711,1159,1542,18
9712,1317,1372,18
9713,1250,1038,7
9714,1096,1224,241
9715,1553,2739,13
9716,1560,1769,123
9717,1475,2448,0
9718,1222,2661,171
9719,1013,2473,171
9720,1463,1039,115
9721,1454,1840,178
9722,1648,2170,86
9723,1101,1666,35
9724,1558,1232,46
9725,1250,1014,22
9726,1312,2887,134
9727,1226,2379,178
9728,1193,1767,28
9729,1451,1161,68
9730,1587,1514,56
9731,1285,1669,83
9732,1242,1508,115
9733,1503,2797,48
9734,1283,1368,132
9735,1249,2111,24
9736,1184,2008,1
9737,1001,1389,13
9738,1092,1605,31
9739,1485,2692,109
9740,1467,2909,67
9741,1407,2284,249
9742,1572,1957,199
9743,1063,2018,34
9744,1017,1114,31
9745,1010,1457,49
9746,1627,2170,182
9747,1169,1798,25
9748,1320,1255,72
9749,1286,2893,2
9750,1183,1302,141
9751,1523,2945,132
9752,1341,1052,189
9753,1009,1732,72
9754,1618,1495,187
9755,1408,2701,90
9756,1225,2207,20
9757,1601,1326,2
9758,1055,1614,175
9759,1027,1168,16
9760,1209,2345,184
9761,1214,2197,112
9762,1234,1581,0
9763,1028,1728,74
9764,1164,1135,12
9765,1009,1135,47
9766,1164,2395,9
9767,1193,2593,65
9768,1021,1396,42
9769,1408,1329,14
9770,1608,2684,8
9771,1506,2464,190
9772,1288,1894,37
9773,1583,2660,26
9774,1570,2120,121
9775,1401,1059,127
9776,1342,2585,30
9777,1087,2675,164
9778,1067,1024,206
9779,1411,2716,179
9780,1559,2654,81
9781,1412,2333,179
9782,1540,2271,28
9783,1594,1742,17
9784,1255,2861,6
9785,1015,1366,11
9786,1543,1144,61
9787,1530,2204,29
9788,1182,1411,36
9789,1606,1754,32
9790,1253,2003,23
9791,1608,2163,19
9792,1649,2111,180
9793,1264,1622,64
9794,1231,1970,197
9795,1256,1714,3
9796,1367,2056,221
9797,1415,2608,128
9798,1250,1597,71
9799,1127,2542,69
9800,1190,1874,41
9801,1605,2611,61
9802,1305,2149,0
9803,1390,2879,84
9804,1147,2643,11
9805,1595,2339,110
9806,1092,1114,14
9807,1360,1767,31
9808,1290,2101,145
9809,1180,1546,31
9810,1188,1091,29
9811,1038,1521,19
9812,1104,2432,195
9813,1524,1217,94
9814,1599,1557,7
9815,1292,2607,134
9816,1290,2292,1
9817,1580,1548,53
9818,1417,1616,16
9819,1412,1029,31
9820,1620,2888,55
9821,1499,2501,18
9822,1475,2929,86
9823,1466,2639,0
9824,1232,2672,106
9825,1102,2966,27
9826,1204,2174,25
9827,1639,2210,70
9828,1095,2215,51
9829,1432,1818,93
9830,1610,1213,67
9831,1191,1453,135
9832,1332,2856,18
9833,1316,2157,2
9834,1106,2188,16
9835,1028,1816,91
9836,1542,1890,126
9837,1335,2086,35
9838,1261,1262,3
9839,1602,2993,9
9840,1126,2921,20
9841,1422,1012,17
9842,1568,2352,46
9843,1374,2682,58
9844,1182,2324,23
9845,1533,2379,164
9846,1042,2588,64
9847,1272,2926,67
9848,1290,2650,111
9849,1179,1379,60
9850,1463,1868,113
9851,1497,2190,92
9852,1536,2949,29
9853,1445,2601,135
9854,1525,2566,57
9855,1171,1153,292
9856,1612,2474,28
9857,1368,2725,2
9858,1019,1747,106
9859,1214,1721,1
9860,1323,1227,76
9861,1239,2690,85
9862,1022,2489,4
9863,1603,2632,151
9864,1067,2405,66
9865,1173,2619,58
9866,1328,2489,136
9867,1384,2959,106
9868,1354,1077,164
9869,1287,2583,115
9870,1545,1499,27
9871,1544,2978,49
9872,1412,2912,26
9873,1030,2774,5
9874,1176,1872,1
9875,1157,1055,4
9876,1532,2779,34
9877,1089,2862,13
9878,1249,2275,136
9879,1009,2680,14
9880,1016,1508,65
9881,1439,1810,22
9882,1516,1969,16
9883,1459,1546,6
9884,1149,2820,4
9885,1274,1583,20
9886,1353,2916,148
9887,1446,2505,3
9888,1227,2952,8
9889,1338,1011,78
9890,1369,1135,13
9891,1395,1158,69
9892,1456,1228,21
9893,1549,2311,3
9894,1037,2888,26
9895,1500,1529,38
9896,1174,1062,58
9897,1084,2210,111
9898,1142,1859,8
9899,1477,2227,240
9900,1114,2450,222
9901,1519,2633,33
9902,1392,1367,78
9903,1446,2923,145
9904,1638,2894,44
9905,1500,2941,17
9906,1593,2732,64
9907,1509,2253,24
9908,1150,2705,193
9909,1297,1189,192
9910,1156,1710,104
9911,1468,1537,4
9912,1277,1446,55
9913,1645,2593,48
9914,1641,1609,34
9915,1627,1520,137
9916,1242,2431,19
9917,1209,1666,23
9918,1516,2867,52
9919,1163,1779,124
9920,1002,1445,40
9921,1360,1324,21
9922,1424,1793,155
9923,1585,2777,234
9924,1291,1137,246
9925,1447,2431,95
9926,1329,2451,54
9927,1562,2730,11
9928,1621,2971,40
9929,1055,1342,47
9930,1270,2053,49
9931,1347,2549,8
9932,1478,2680,22
9933,1025,2530,249
9934,1071,2390,121
9935,1014,1992,118
9936,1378,1105,109
9937,1416,2047,209
9938,1279,2912,14
9939,1125,1122,145
9940,1388,2628,202
9941,1066,1126,26
9942,1184,2105,108
9943,1158,1587,59
9944,1158,2639,79
9945,1322,1617,27
9946,1334,2578,7
9947,1117,2139,179
9948,1611,2483,50
9949,1626,2748,68
9950,1209,1442,3
9951,1394,2496,5
9952,1497,2638,48
9953,1376,1113,1
9954,1645,2390,2
9955,1022,1633,155
9956,1594,2464,58
9957,1440,1614,211
9958,1366,2110,184
9959,1149,2209,102
9960,1460,1329,8
9961,1214,1817,59
9962,1004,2106,10
9963,1524,2946,27
9964,1382,2700,70
9965,1388,2611,0
9966,1130,2653,163
9967,1536,2634,65
9968,1398,2348,67
9969,1543,1703,133
9970,1177,2850,37
9971,1084,1042,140
9972,1373,2204,124
9973,1258,2742,21
9974,1130,1521,22
9975,1518,2443,75
9976,1114,1997,21
9977,1463,1264,95
9978,1586,2664,257
9979,1200,2638,0
9980,1483,1695,52
9981,1560,2309,2
9982,1420,2522,66
9983,1430,2381,23
9984,1384,2909,234
9985,1131,2815,75
9986,1097,2822,51
9987,1450,1940,136
9988,1125,1708,23
9989,1550,1697,89
9990,1538,1506,257
9991,1305,2996,131
9992,1612,1946,30
9993,1337,1108,230
9994,1397,1344,8
9995,1048,2365,128
9996,1369,1418,7
9997,1621,1075,8
9998,1186,1054,81
9999,1559,1659,31
10000,1203,1231,137
10001,1036,2147,146
10002,1072,1679,220
10003,1532,2024,10
10004,1122,1322,13
10005,1199,2986,20
10006,1377,2579,173
10007,1349,1056,89
10008,1116,2739,102
10009,1371,1751,10
10010,1377,1627,144
10011,1548,2341,81
10012,1503,1052,115
10013,1238,1388,10
10014,1463,2870,83
10015,1076,1209,12
10016,1469,1513,189
10017,1539,1816,28
10018,1169,1484,53
10019,1539,1244,82
10020,1384,2903,8
10021,1220,2136,169
10022,1557,1502,49
10023,1399,1888,2
10024,1567,1085,16
10025,1535,2717,4
10026,1086,1246,3
10027,1050,1747,208
10028,1141,2430,41
10029,1402,1062,199
10030,1089,1158,228
10031,1574,2915,3
10032,1619,2475,30
10033,1445,2812,37
10034,1620,1596,123
10035,1151,2682,126
10036,1554,1189,36
10037,1073,1355,0
10038,1188,2224,116
10039,1388,1793,23
10040,1245,1988,104
10041,1046,1505,1
10042,1525,2614,163
10043,1103,1855,5
10044,1238,1438,9
10045,1233,1574,143
10046,1571,1126,164
10047,1509,2138,81
10048,1470,2845,2
10049,1648,1076,41
10050,1628,2788,141
10051,1581,2304,16
10052,1402,1393,190
10053,1002,2005,52
10054,1058,1591,112
10055,1643,2971,26
10056,1416,2544,64
10057,1430,1041,67
10058,1588,1887,12
10059,1226,2405,18
10060,1188,2688,84
10061,1148,1951,33
10062,1010,2157,151
10063,1415,2514,17
10064,1051,1893,188
10065,1189,2484,186
10066,1070,2939,20
10067,1483,1275,5
10068,1090,1101,84
10069,1519,1938,84
10070,1292,2232,75
10071,1258,1961,28
10072,1187,2450,0
10073,1399,1160,115
10074,1608,2440,90
10075,1202,1799,130
10076,1274,2478,2
10077,1123,2620,34
10078,1360,2453,150
10079,1469,1324,63
10080,1609,2355,36
10081,1553,1761,109
10082,1213,2099,34
10083,1488,1872,11
10084,1464,1481,64
10085,1026,2100,22
10086,1408,2900,39
10087,1386,1010,39
10088,1110,1664,68
10089,1377,1942,39
10090,1181,2925,164
10091,1442,1372,37
10092,1295,1209,56
10093,1460,2290,51
10094,1552,1714,193
10095,1227,2708,98
10096,1402,1845,49
10097,1029,1441,24
10098,1557,1143,37
10099,1167,1364,6
10100,1101,2864,36
10101,1331,2790,113
10102,1093,1590,189
10103,1101,2228,2
10104,1133,1011,33
10105,1095,2066,3
10106,1467,2279,12
10107,1187,2855,3
10108,1526,2815,3
10109,1113,2677,191
10110,1257,1340,21
10111,1132,1403,164
10112,1394,1602,67
10113,1210,2054,73
10114,1217,1942,29
10115,1554,2632,126
10116,1245,2145,83
10117,1180,2929,24
10118,1187,1754,111
10119,1131,1255,183
10120,1420,2924,9
10121,1069,1571,11
10122,1379,2372,9
10123,1045,2701,24
10124,1055,2528,4
10125,1032,2666,42
10126,1160,2289,219
10127,1324,1429,110
10128,1460,1248,26
10129,1085,2445,27
10130,1194,2408,143
10131,1342,1613,20
10132,1475,2372,48
10133,1028,2860,208
10134,1620,1579,8
10135,1612,2571,30
10136,1526,2556,84
10137,1336,2934,145
10138,1058,2015,14
10139,1337,2621,24
10140,1167,2979,20
10141,1045,1705,6
10142,1410,1151,15
10143,1123,1701,34
10144,1590,2824,47
10145,1185,2198,48
10146,1286,2411,35
10147,1054,2543,61
10148,1360,2890,153
10149,1560,1676,51
10150,1441,1412,56
10151,1618,1474,147
10152,1520,2484,140
10153,1313,2995,142
10154,1533,2406,49
10155,1219,2260,53
10156,1150,1388,268
10157,1177,1904,13
10158,1241,1290,150
10159,1238,1129,70
10160,1247,2307,27
10161,1507,2040,25
10162,1512,1968,242
10163,1480,1719,102
10164,1302,1241,132
10165,1558,1351,25
10166,1517,1096,68
10167,1340,2405,42
10168,1502,1762,52
10169,1158,1709,168
10170,1550,1478,13
10171,1216,2024,33
10172,1443,1020,142
10173,1222,2448,152
10174,1604,1584,115
10175,1390,1488,72
10176,1473,2809,48
10177,1206,2966,35
10178,1142,2442,203
10179,1184,1743,120
10180,1150,1994,73
10181,1289,2348,202
10182,1257,2700,151
10183,1405,2249,16
10184,1540,1522,104
10185,1465,2596,18
10186,1169,2149,77
10187,1129,2322,76
10188,1360,1431,161
10189,1634,1206,81
10190,1527,1399,225
10191,1249,1251,168
10192,1281,1138,24
10193,1293,1281,133
10194,1362,2297,14
10195,1525,1978,26
10196,1019,1952,59
10197,1183,2315,0
10198,1093,1472,22
10199,1247,1369,147
10200,1463,2844,5
10201,1075,1166,65
10202,1528,1740,34
10203,1365,2987,202
10204,1158,2040,50
10205,1109,2327,16
10206,1123,1581,19
10207,1077,1158,28
10208,1561,2102,65
10209,1254,1013,1
10210,1091,2879,140
10211,1623,2377,15
10212,1181,2985,26
10213,1419,1896,139
10214,1411,2889,137
10215,1438,2588,72
10216,1118,1419,35
10217,1392,2394,13
10218,1281,1054,11
10219,1010,1169,42
10220,1607,2909,121
10221,1019,2637,5
10222,1033,2865,52
10223,1325,2117,90
10224,1101,2188,109
10225,1215,2565,27
10226,1307,2850,130
10227,1265,2559,202
10228,1192,2180,9
10229,1492,2816,31
10230,1508,2168,73
10231,1024,1621,5
10232,1460,2321,202
10233,1170,1317,17
10234,1449,1778,111
10235,1330,1409,41
10236,1346,2437,135
10237,1552,2176,120
10238,1120,2462,29
10239,1193,1902,113
10240,1157,1606,168
10241,1058,1705,274
10242,1625,2779,64
10243,1256,1261,2
10244,1313,2540,29
10245,1195,2309,194
10246,1307,2717,37
10247,1236,1159,0
10248,1075,1456,5
10249,1594,2727,13
10250,1165,1965,262
10251,1613,2535,70
10252,1088,1179,55
10253,1344,2713,22
10254,1096,1439,68
10255,1253,2797,49
10256,1131,1481,21
10257,1089,2759,14
10258,1491,1289,137
10259,1355,2308,18
10260,1054,2608,31
10261,1399,1893,125
10262,1204,2623,28
10263,1294,1884,31
10264,1625,2811,193
10265,1251,1642,3
10266,1420,1199,195
10267,1452,1997,114
10268,1490,1610,22
10269,1638,1791,18
10270,1263,1756,22
10271,1373,2790,4
10272,1548,1433,86
10273,1149,2478,83
10274,1213,1623,186
10275,1212,2303,108
10276,1537,2779,51
10277,1517,1333,11
10278,1572,2980,239
10279,1273,2393,72
10280,1303,2584,48
10281,1426,2676,145
10282,1615,2018,114
10283,1217,2850,15
10284,1452,1698,10
10285,1002,1557,94
10286,1623,1720,64
10287,1584,2278,61
10288,1452,2719,14
10289,1126,2432,169
10290,1565,2660,197
10291,1221,1126,3
10292,1245,2738,150
10293,1596,2360,4
10294,1300,2017,4
10295,1107,1990,79
10296,1083,2014,104
10297,1118,1565,234
10298,1011,1093,12
10299,1365,1364,58
10300,1348,2338,35
10301,1215,1072,13
10302,1547,1001,100
10303,1450,1892,5
10304,1209,1225,131
10305,1517,1851,148
10306,1116,1234,217
10307,1205,2742,79
10308,1293,1871,36
10309,1378,2523,56
10310,1213,2565,29
10311,1435,1179,115
10312,1595,2278,32
10313,1509,2718,29
10314,1536,1466,2
10315,1053,1008,15
10316,1326,2977,96
10317,1561,2837,146
10318,1472,2510,158
10319,1045,2801,25
10320,1042,2601,121
10321,1033,2994,35
10322,1535,2785,186
10323,1584,1481,18
10324,1570,2927,1
10325,1314,1647,110
10326,1634,2975,76
10327,1470,2313,264
10328,1087,1661,121
10329,1538,2338,26
10330,1610,1945,19
10331,1503,2365,11
10332,1342,2404,65
10333,1618,2976,92
10334,1149,2012,48
10335,1406,1404,5
10336,1543,2609,80
10337,1397,1621,13
10338,1513,2098,137
10339,1403,1479,94
10340,1592,2517,115
10341,1330,1581,17
10342,1017,1347,3
10343,1509,1284,23
10344,1521,1686,20
10345,1330,2404,167
10346,1251,2411,117
10347,1556,1654,70
10348,1230,1745,99
10349,1207,1718,46
10350,1009,1617,40
10351,1608,1230,97
10352,1251,1912,13
10353,1631,2394,111
10354,1602,1360,124
10355,1327,1954,188
10356,1322,2315,43
10357,1004,1455,1
10358,1148,2815,47
10359,1550,2540,0
10360,1237,2495,187
10361,1371,2569,10
10362,1374,1934,45
10363,1563,1061,155
10364,1046,1946,51
10365,1518,1519,14
10366,1639,1180,39
10367,1255,2863,171
10368,1030,2103,86
10369,1175,1574,111
10370,1564,1608,252
10371,1291,2019,125
10372,1094,1858,35
10373,1172,1682,20
10374,1547,2955,70
10375,1428,1020,26
10376,1010,1291,213
10377,1280,2457,7
10378,1368,2652,45
10379,1363,1410,26
10380,1575,1914,106
10381,1093,1605,24
10382,1035,1059,61
10383,1083,2020,15
10384,1641,2398,80
10385,1071,1161,23
10386,1423,1819,34
10387,1330,2602,37
10388,1617,2574,174
10389,1428,1589,54
10390,1309,2418,0
10391,1334,1198,196
10392,1563,1732,16
10393,1524,2971,173
10394,1424,1305,28
10395,1413,1700,33
10396,1521,2801,26
10397,1528,1651,2
10398,1340,2542,1
10399,1108,1733,162
10400,1186,2701,155
10401,1462,2089,29
10402,1200,1755,105
10403,1443,2547,135
10404,1300,1001,3
10405,1221,2023,28
10406,1327,1300,30
10407,1587,1575,99
10408,1518,2222,22
10409,1505,1542,52
10410,1347,1984,35
10411,1338,1131,79
10412,1413,1801,8
10413,1334,2465,72
10414,1528,1262,96
10415,1148,2353,101
10416,1620,1619,25
10417,1627,1871,230
10418,1590,2050,99
10419,1620,1593,36
10420,1313,2701,4
10421,1120,2634,214
10422,1113,1324,5
10423,1028,1687,25
10424,1078,1863,192
10425,1535,2221,194
10426,1292,1955,158
10427,1577,1857,9
10428,1475,1302,80
10429,1273,2198,158
10430,1089,2493,59
10431,1190,1135,92
10432,1422,1294,103
10433,1485,2559,128
10434,1612,2752,26
10435,1307,1412,1
10436,1208,1627,45
10437,1567,2654,245
10438,1050,2132,158
10439,1334,2913,16
10440,1404,2135,4
10441,1150,1725,107
10442,1004,1292,173
10443,1184,2291,233
10444,1510,2438,7
10445,1352,1308,35
10446,1068,1820,79
10447,1605,2098,47
10448,1305,1149,103
10449,1190,2910,58
10450,1018,1514,15
10451,1276,2029,26
10452,1582,2582,2
10453,1103,2238,132
10454,1267,2055,3
10455,1595,2212,119
10456,1044,2456,214
10457,1223,1472,19
10458,1169,2085,16
10459,1223,2803,94
10460,1483,2727,54
10461,1098,2322,92
10462,1530,2501,12
10463,1112,2597,52
10464,1318,1049,100
10465,1221,1171,225
10466,1364,1464,48
10467,1227,2681,117
10468,1171,2108,49
10469,1453,1663,129
10470,1504,1527,128
10471,1333,1176,187
10472,1308,1183,55
10473,1357,1635,81
10474,1078,1782,9
10475,1289,1600,1
10476,1644,2159,32
10477,1352,2812,75
10478,1493,1988,35
10479,1040,1535,225
10480,1517,1298,137
10481,1465,1928,111
10482,1299,2061,16
10483,1381,2490,45
10484,1502,1545,2
10485,1098,1152,19
10486,1455,1278,41
10487,1504,2831,10
10488,1639,1199,169
10489,1244,2959,49
10490,1295,1976,104
10491,1283,1853,179
10492,1237,2111,21
10493,1397,2863,193
10494,1039,2319,23
10495,1161,2654,39
10496,1398,1350,19
10497,1014,1103,151
10498,1257,1313,26
10499,1541,1755,30
10500,1011,2561,0
10501,1256,2439,13
