Sr.no,Dealer,Product,FC
9609,1648,1112,221
9610,1025,2061,36
9611,1204,2192,111
9612,1273,2145,91
9613,1130,2356,128
9614,1547,1938,129
9615,1609,1307,222
9616,1172,1971,87
9617,1353,2537,88
9618,1471,2317,226
9619,1060,2999,123
9620,1156,2684,254
9621,1047,2352,73
9622,1540,1588,233
9623,1057,1719,188
9624,1259,2704,297
9625,1393,2984,62
9626,1374,2815,104
9627,1231,1024,128
9628,1064,2158,11
9629,1049,2401,22
9630,1241,2872,283
9631,1464,2759,268
9632,1101,2365,107
9633,1161,1651,115
9634,1135,1747,62
9635,1632,1340,217
9636,1550,1080,20
9637,1616,1570,236
9638,1211,1249,122
9639,1390,1742,272
9640,1147,2888,196
9641,1582,1648,81
9642,1391,1404,121
9643,1067,2105,27
9644,1013,2217,244
9645,1454,2031,206
9646,1180,2359,125
9647,1584,2471,41
9648,1292,1354,33
9649,1436,1400,104
9650,1120,1421,217
9651,1188,1011,25
9652,1350,1864,10
9653,1144,1643,241
9654,1140,1580,204
9655,1435,2068,50
9656,1370,2710,73
9657,1020,1094,147
9658,1031,1152,39
9659,1428,1781,69
9660,1335,2634,206
9661,1454,2309,291
9662,1279,1680,98
9663,1339,2822,294
9664,1094,2505,71
9665,1023,1206,96
9666,1302,1251,278
9667,1492,1689,87
9668,1011,1306,8
9669,1422,1932,143
9670,1502,2772,44
9671,1385,1688,300
9672,1280,2848,284
9673,1470,1852,128
9674,1566,1865,5
9675,1261,2690,95
9676,1026,2998,163
9677,1240,1054,64
9678,1100,1186,186
9679,1105,1670,253
9680,1392,1990,126
9681,1134,1129,107
9682,1319,1572,142
9683,1022,1050,294
9684,1466,2715,170
9685,1410,1438,115
9686,1214,1588,237
9687,1003,2095,259
9688,1052,1028,155
9689,1341,2892,147
9690,1051,1972,2
9691,1117,2752,77
9692,1298,2841,36
9693,1318,2599,283
9694,1525,2391,78
9695,1388,1689,123
9696,1536,2951,203
9697,1375,1813,113
9698,1359,1167,278
9699,1177,1505,21
9700,1136,1223,280
9701,1137,2704,216
9702,1176,1311,117
9703,1269,1246,295
9704,1615,1362,114
9705,1607,2792,293
9706,1454,1781,136
9707,1614,2226,38
9708,1184,1072,73
9709,1417,2915,219
9710,1465,2518,33
9711,1159,1542,141
9712,1317,1372,173
9713,1250,1038,67
9714,1096,1224,288
9715,1553,2739,45
9716,1560,1769,183
9717,1475,2448,2
9718,1222,2661,178
9719,1013,2473,221
9720,1463,1039,126
9721,1454,1840,254
9722,1648,2170,129
9723,1101,1666,58
9724,1558,1232,127
9725,1250,1014,263
9726,1312,2887,221
9727,1226,2379,237
9728,1193,1767,130
9729,1451,1161,127
9730,1587,1514,126
9731,1285,1669,227
9732,1242,1508,161
9733,1503,2797,51
9734,1283,1368,151
9735,1249,2111,133
9736,1184,2008,89
9737,1001,1389,293
9738,1092,1605,252
9739,1485,2692,154
9740,1467,2909,190
9741,1407,2284,258
9742,1572,1957,286
9743,1063,2018,49
9744,1017,1114,102
9745,1010,1457,87
9746,1627,2170,206
9747,1169,1798,98
9748,1320,1255,80
9749,1286,2893,4
9750,1183,1302,214
9751,1523,2945,296
9752,1341,1052,194
9753,1009,1732,95
9754,1618,1495,224
9755,1408,2701,106
9756,1225,2207,63
9757,1601,1326,18
9758,1055,1614,215
9759,1027,1168,73
9760,1209,2345,215
9761,1214,2197,194
9762,1234,1581,124
9763,1028,1728,189
9764,1164,1135,253
9765,1009,1135,177
9766,1164,2395,260
9767,1193,2593,151
9768,1021,1396,71
9769,1408,1329,174
9770,1608,2684,18
9771,1506,2464,224
9772,1288,1894,41
9773,1583,2660,177
9774,1570,2120,254
9775,1401,1059,285
9776,1342,2585,212
9777,1087,2675,259
9778,1067,1024,258
9779,1411,2716,266
9780,1559,2654,292
9781,1412,2333,220
9782,1540,2271,76
9783,1594,1742,173
9784,1255,2861,16
9785,1015,1366,146
9786,1543,1144,62
9787,1530,2204,44
9788,1182,1411,132
9789,1606,1754,34
9790,1253,2003,122
9791,1608,2163,105
9792,1649,2111,252
9793,1264,1622,124
9794,1231,1970,222
9795,1256,1714,12
9796,1367,2056,285
9797,1415,2608,283
9798,1250,1597,293
9799,1127,2542,203
9800,1190,1874,151
9801,1605,2611,146
9802,1305,2149,0
9803,1390,2879,249
9804,1147,2643,17
9805,1595,2339,157
9806,1092,1114,59
9807,1360,1767,64
9808,1290,2101,284
9809,1180,1546,173
9810,1188,1091,115
9811,1038,1521,29
9812,1104,2432,210
9813,1524,1217,294
9814,1599,1557,19
9815,1292,2607,273
9816,1290,2292,4
9817,1580,1548,213
9818,1417,1616,130
9819,1412,1029,187
9820,1620,2888,245
9821,1499,2501,136
9822,1475,2929,180
9823,1466,2639,59
9824,1232,2672,187
9825,1102,2966,43
9826,1204,2174,41
9827,1639,2210,278
9828,1095,2215,93
9829,1432,1818,163
9830,1610,1213,148
9831,1191,1453,252
9832,1332,2856,68
9833,1316,2157,5
9834,1106,2188,66
9835,1028,1816,237
9836,1542,1890,246
9837,1335,2086,48
9838,1261,1262,4
9839,1602,2993,81
9840,1126,2921,40
9841,1422,1012,20
9842,1568,2352,60
9843,1374,2682,61
9844,1182,2324,261
9845,1533,2379,256
9846,1042,2588,197
9847,1272,2926,104
9848,1290,2650,234
9849,1179,1379,244
9850,1463,1868,237
9851,1497,2190,121
9852,1536,2949,122
9853,1445,2601,174
9854,1525,2566,122
9855,1171,1153,297
9856,1612,2474,42
9857,1368,2725,4
9858,1019,1747,226
9859,1214,1721,2
9860,1323,1227,295
9861,1239,2690,198
9862,1022,2489,101
9863,1603,2632,279
9864,1067,2405,85
9865,1173,2619,213
9866,1328,2489,206
9867,1384,2959,168
9868,1354,1077,277
9869,1287,2583,284
9870,1545,1499,186
9871,1544,2978,190
9872,1412,2912,125
9873,1030,2774,6
9874,1176,1872,4
9875,1157,1055,16
9876,1532,2779,42
9877,1089,2862,61
9878,1249,2275,283
9879,1009,2680,74
9880,1016,1508,111
9881,1439,1810,83
9882,1516,1969,19
9883,1459,1546,82
9884,1149,2820,142
9885,1274,1583,35
9886,1353,2916,251
9887,1446,2505,4
9888,1227,2952,38
9889,1338,1011,181
9890,1369,1135,18
9891,1395,1158,220
9892,1456,1228,106
9893,1549,2311,31
9894,1037,2888,74
9895,1500,1529,92
9896,1174,1062,193
9897,1084,2210,267
9898,1142,1859,137
9899,1477,2227,246
9900,1114,2450,292
9901,1519,2633,49
9902,1392,1367,91
9903,1446,2923,297
9904,1638,2894,258
9905,1500,2941,121
9906,1593,2732,94
9907,1509,2253,39
9908,1150,2705,300
9909,1297,1189,222
9910,1156,1710,116
9911,1468,1537,111
9912,1277,1446,180
9913,1645,2593,113
9914,1641,1609,102
9915,1627,1520,162
9916,1242,2431,289
9917,1209,1666,124
9918,1516,2867,285
9919,1163,1779,145
9920,1002,1445,264
9921,1360,1324,273
9922,1424,1793,203
9923,1585,2777,292
9924,1291,1137,271
9925,1447,2431,113
9926,1329,2451,103
9927,1562,2730,27
9928,1621,2971,251
9929,1055,1342,83
9930,1270,2053,75
9931,1347,2549,13
9932,1478,2680,57
9933,1025,2530,267
9934,1071,2390,168
9935,1014,1992,276
9936,1378,1105,237
9937,1416,2047,268
9938,1279,2912,37
9939,1125,1122,151
9940,1388,2628,277
9941,1066,1126,65
9942,1184,2105,174
9943,1158,1587,251
9944,1158,2639,134
9945,1322,1617,34
9946,1334,2578,146
9947,1117,2139,197
9948,1611,2483,52
9949,1626,2748,154
9950,1209,1442,14
9951,1394,2496,9
9952,1497,2638,63
9953,1376,1113,217
9954,1645,2390,22
9955,1022,1633,268
9956,1594,2464,249
9957,1440,1614,296
9958,1366,2110,226
9959,1149,2209,128
9960,1460,1329,10
9961,1214,1817,249
9962,1004,2106,16
9963,1524,2946,39
9964,1382,2700,257
9965,1388,2611,3
9966,1130,2653,245
9967,1536,2634,81
9968,1398,2348,172
9969,1543,1703,176
9970,1177,2850,86
9971,1084,1042,148
9972,1373,2204,258
9973,1258,2742,263
9974,1130,1521,267
9975,1518,2443,96
9976,1114,1997,191
9977,1463,1264,164
9978,1586,2664,284
9979,1200,2638,76
9980,1483,1695,292
9981,1560,2309,22
9982,1420,2522,97
9983,1430,2381,135
9984,1384,2909,241
9985,1131,2815,81
9986,1097,2822,82
9987,1450,1940,154
9988,1125,1708,101
9989,1550,1697,128
9990,1538,1506,264
9991,1305,2996,154
9992,1612,1946,113
9993,1337,1108,292
9994,1397,1344,15
9995,1048,2365,164
9996,1369,1418,15
9997,1621,1075,57
9998,1186,1054,167
9999,1559,1659,124
10000,1203,1231,202
10001,1036,2147,167
10002,1072,1679,272
10003,1532,2024,79
10004,1122,1322,41
10005,1199,2986,264
10006,1377,2579,264
10007,1349,1056,244
10008,1116,2739,227
10009,1371,1751,166
10010,1377,1627,148
10011,1548,2341,81
10012,1503,1052,118
10013,1238,1388,104
10014,1463,2870,104
10015,1076,1209,54
10016,1469,1513,257
10017,1539,1816,85
10018,1169,1484,289
10019,1539,1244,94
10020,1384,2903,15
10021,1220,2136,296
10022,1557,1502,213
10023,1399,1888,5
10024,1567,1085,78
10025,1535,2717,5
10026,1086,1246,6
10027,1050,1747,209
10028,1141,2430,48
10029,1402,1062,238
10030,1089,1158,297
10031,1574,2915,24
10032,1619,2475,62
10033,1445,2812,87
10034,1620,1596,152
10035,1151,2682,270
10036,1554,1189,166
10037,1073,1355,1
10038,1188,2224,180
10039,1388,1793,159
10040,1245,1988,170
10041,1046,1505,14
10042,1525,2614,246
10043,1103,1855,291
10044,1238,1438,18
10045,1233,1574,257
10046,1571,1126,218
10047,1509,2138,259
10048,1470,2845,29
10049,1648,1076,258
10050,1628,2788,208
10051,1581,2304,86
10052,1402,1393,215
10053,1002,2005,231
10054,1058,1591,125
10055,1643,2971,146
10056,1416,2544,70
10057,1430,1041,73
10058,1588,1887,73
10059,1226,2405,33
10060,1188,2688,244
10061,1148,1951,184
10062,1010,2157,235
10063,1415,2514,236
10064,1051,1893,195
10065,1189,2484,211
10066,1070,2939,55
10067,1483,1275,111
10068,1090,1101,89
10069,1519,1938,139
10070,1292,2232,88
10071,1258,1961,168
10072,1187,2450,48
10073,1399,1160,210
10074,1608,2440,223
10075,1202,1799,221
10076,1274,2478,19
10077,1123,2620,65
10078,1360,2453,175
10079,1469,1324,114
10080,1609,2355,133
10081,1553,1761,204
10082,1213,2099,50
10083,1488,1872,15
10084,1464,1481,118
10085,1026,2100,26
10086,1408,2900,153
10087,1386,1010,186
10088,1110,1664,277
10089,1377,1942,152
10090,1181,2925,280
10091,1442,1372,160
10092,1295,1209,61
10093,1460,2290,80
10094,1552,1714,206
10095,1227,2708,120
10096,1402,1845,90
10097,1029,1441,219
10098,1557,1143,116
10099,1167,1364,15
10100,1101,2864,49
10101,1331,2790,142
10102,1093,1590,214
10103,1101,2228,227
10104,1133,1011,121
10105,1095,2066,3
10106,1467,2279,104
10107,1187,2855,9
10108,1526,2815,46
10109,1113,2677,218
10110,1257,1340,42
10111,1132,1403,260
10112,1394,1602,189
10113,1210,2054,88
10114,1217,1942,113
10115,1554,2632,155
10116,1245,2145,174
10117,1180,2929,222
10118,1187,1754,133
10119,1131,1255,247
10120,1420,2924,34
10121,1069,1571,31
10122,1379,2372,24
10123,1045,2701,44
10124,1055,2528,5
10125,1032,2666,169
10126,1160,2289,239
10127,1324,1429,177
10128,1460,1248,39
10129,1085,2445,143
10130,1194,2408,227
10131,1342,1613,53
10132,1475,2372,63
10133,1028,2860,287
10134,1620,1579,30
10135,1612,2571,41
10136,1526,2556,138
10137,1336,2934,177
10138,1058,2015,18
10139,1337,2621,116
10140,1167,2979,28
10141,1045,1705,12
10142,1410,1151,121
10143,1123,1701,38
10144,1590,2824,55
10145,1185,2198,65
10146,1286,2411,149
10147,1054,2543,61
10148,1360,2890,246
10149,1560,1676,75
10150,1441,1412,76
10151,1618,1474,160
10152,1520,2484,159
10153,1313,2995,222
10154,1533,2406,69
10155,1219,2260,126
10156,1150,1388,281
10157,1177,1904,15
10158,1241,1290,206
10159,1238,1129,126
10160,1247,2307,28
10161,1507,2040,31
10162,1512,1968,300
10163,1480,1719,111
10164,1302,1241,145
10165,1558,1351,68
10166,1517,1096,86
10167,1340,2405,168
10168,1502,1762,229
10169,1158,1709,171
10170,1550,1478,13
10171,1216,2024,58
10172,1443,1020,180
10173,1222,2448,263
10174,1604,1584,171
10175,1390,1488,111
10176,1473,2809,189
10177,1206,2966,121
10178,1142,2442,250
10179,1184,1743,208
10180,1150,1994,117
10181,1289,2348,205
10182,1257,2700,220
10183,1405,2249,68
10184,1540,1522,136
10185,1465,2596,140
10186,1169,2149,233
10187,1129,2322,160
10188,1360,1431,237
10189,1634,1206,126
10190,1527,1399,260
10191,1249,1251,215
10192,1281,1138,166
10193,1293,1281,144
10194,1362,2297,37
10195,1525,1978,297
10196,1019,1952,72
10197,1183,2315,16
10198,1093,1472,262
10199,1247,1369,172
10200,1463,2844,95
10201,1075,1166,179
10202,1528,1740,125
10203,1365,2987,219
10204,1158,2040,85
10205,1109,2327,49
10206,1123,1581,26
10207,1077,1158,47
10208,1561,2102,70
10209,1254,1013,53
10210,1091,2879,157
10211,1623,2377,22
10212,1181,2985,50
10213,1419,1896,250
10214,1411,2889,164
10215,1438,2588,251
10216,1118,1419,164
10217,1392,2394,39
10218,1281,1054,85
10219,1010,1169,267
10220,1607,2909,211
10221,1019,2637,93
10222,1033,2865,138
10223,1325,2117,117
10224,1101,2188,152
10225,1215,2565,50
10226,1307,2850,144
10227,1265,2559,260
10228,1192,2180,29
10229,1492,2816,78
10230,1508,2168,108
10231,1024,1621,141
10232,1460,2321,218
10233,1170,1317,93
10234,1449,1778,154
10235,1330,1409,49
10236,1346,2437,194
10237,1552,2176,233
10238,1120,2462,62
10239,1193,1902,195
10240,1157,1606,190
10241,1058,1705,288
10242,1625,2779,104
10243,1256,1261,71
10244,1313,2540,92
10245,1195,2309,221
10246,1307,2717,79
10247,1236,1159,254
10248,1075,1456,198
10249,1594,2727,20
10250,1165,1965,289
10251,1613,2535,290
10252,1088,1179,145
10253,1344,2713,105
10254,1096,1439,85
10255,1253,2797,153
10256,1131,1481,85
10257,1089,2759,114
10258,1491,1289,180
10259,1355,2308,61
10260,1054,2608,57
10261,1399,1893,174
10262,1204,2623,58
10263,1294,1884,65
10264,1625,2811,295
10265,1251,1642,27
10266,1420,1199,229
10267,1452,1997,252
10268,1490,1610,25
10269,1638,1791,196
10270,1263,1756,40
10271,1373,2790,22
10272,1548,1433,210
10273,1149,2478,95
10274,1213,1623,209
10275,1212,2303,206
10276,1537,2779,76
10277,1517,1333,53
10278,1572,2980,244
10279,1273,2393,86
10280,1303,2584,223
10281,1426,2676,266
10282,1615,2018,160
10283,1217,2850,51
10284,1452,1698,55
10285,1002,1557,128
10286,1623,1720,236
10287,1584,2278,203
10288,1452,2719,69
10289,1126,2432,234
10290,1565,2660,300
10291,1221,1126,51
10292,1245,2738,159
10293,1596,2360,33
10294,1300,2017,284
10295,1107,1990,143
10296,1083,2014,148
10297,1118,1565,249
10298,1011,1093,19
10299,1365,1364,130
10300,1348,2338,136
10301,1215,1072,17
10302,1547,1001,162
10303,1450,1892,33
10304,1209,1225,174
10305,1517,1851,218
10306,1116,1234,251
10307,1205,2742,174
10308,1293,1871,108
10309,1378,2523,121
10310,1213,2565,53
10311,1435,1179,181
10312,1595,2278,221
10313,1509,2718,95
10314,1536,1466,14
10315,1053,1008,206
10316,1326,2977,266
10317,1561,2837,152
10318,1472,2510,265
10319,1045,2801,66
10320,1042,2601,276
10321,1033,2994,199
10322,1535,2785,223
10323,1584,1481,22
10324,1570,2927,20
10325,1314,1647,182
10326,1634,2975,140
10327,1470,2313,287
10328,1087,1661,132
10329,1538,2338,82
10330,1610,1945,48
10331,1503,2365,38
10332,1342,2404,210
10333,1618,2976,166
10334,1149,2012,269
10335,1406,1404,195
10336,1543,2609,198
10337,1397,1621,27
10338,1513,2098,221
10339,1403,1479,158
10340,1592,2517,132
10341,1330,1581,41
10342,1017,1347,32
10343,1509,1284,82
10344,1521,1686,21
10345,1330,2404,287
10346,1251,2411,224
10347,1556,1654,229
10348,1230,1745,115
10349,1207,1718,300
10350,1009,1617,77
10351,1608,1230,259
10352,1251,1912,21
10353,1631,2394,128
10354,1602,1360,127
10355,1327,1954,248
10356,1322,2315,64
10357,1004,1455,13
10358,1148,2815,51
10359,1550,2540,120
10360,1237,2495,200
10361,1371,2569,82
10362,1374,1934,114
10363,1563,1061,232
10364,1046,1946,171
10365,1518,1519,14
10366,1639,1180,144
10367,1255,2863,233
10368,1030,2103,138
10369,1175,1574,128
10370,1564,1608,273
10371,1291,2019,291
10372,1094,1858,86
10373,1172,1682,254
10374,1547,2955,132
10375,1428,1020,106
10376,1010,1291,239
10377,1280,2457,13
10378,1368,2652,187
10379,1363,1410,42
10380,1575,1914,231
10381,1093,1605,249
10382,1035,1059,106
10383,1083,2020,120
10384,1641,2398,155
10385,1071,1161,282
10386,1423,1819,162
10387,1330,2602,59
10388,1617,2574,196
10389,1428,1589,201
10390,1309,2418,0
10391,1334,1198,215
10392,1563,1732,177
10393,1524,2971,187
10394,1424,1305,72
10395,1413,1700,45
10396,1521,2801,89
10397,1528,1651,6
10398,1340,2542,296
10399,1108,1733,181
10400,1186,2701,162
10401,1462,2089,33
10402,1200,1755,196
10403,1443,2547,294
10404,1300,1001,10
10405,1221,2023,87
10406,1327,1300,101
10407,1587,1575,171
10408,1518,2222,183
10409,1505,1542,170
10410,1347,1984,61
10411,1338,1131,115
10412,1413,1801,226
10413,1334,2465,173
10414,1528,1262,225
10415,1148,2353,288
10416,1620,1619,137
10417,1627,1871,269
10418,1590,2050,132
10419,1620,1593,69
10420,1313,2701,73
10421,1120,2634,282
10422,1113,1324,30
10423,1028,1687,196
10424,1078,1863,259
10425,1535,2221,255
10426,1292,1955,216
10427,1577,1857,41
10428,1475,1302,149
10429,1273,2198,199
10430,1089,2493,156
10431,1190,1135,153
10432,1422,1294,217
10433,1485,2559,251
10434,1612,2752,60
10435,1307,1412,1
10436,1208,1627,62
10437,1567,2654,261
10438,1050,2132,197
10439,1334,2913,29
10440,1404,2135,156
10441,1150,1725,253
10442,1004,1292,291
10443,1184,2291,290
10444,1510,2438,144
10445,1352,1308,238
10446,1068,1820,152
10447,1605,2098,142
10448,1305,1149,232
10449,1190,2910,161
10450,1018,1514,22
10451,1276,2029,40
10452,1582,2582,2
10453,1103,2238,225
10454,1267,2055,9
10455,1595,2212,299
10456,1044,2456,292
10457,1223,1472,84
10458,1169,2085,173
10459,1223,2803,159
10460,1483,2727,76
10461,1098,2322,173
10462,1530,2501,141
10463,1112,2597,109
10464,1318,1049,235
10465,1221,1171,252
10466,1364,1464,168
10467,1227,2681,295
10468,1171,2108,53
10469,1453,1663,171
10470,1504,1527,208
10471,1333,1176,232
10472,1308,1183,69
10473,1357,1635,208
10474,1078,1782,260
10475,1289,1600,43
10476,1644,2159,111
10477,1352,2812,247
10478,1493,1988,43
10479,1040,1535,246
10480,1517,1298,213
10481,1465,1928,221
10482,1299,2061,24
10483,1381,2490,78
10484,1502,1545,71
10485,1098,1152,28
10486,1455,1278,127
10487,1504,2831,19
10488,1639,1199,203
10489,1244,2959,50
10490,1295,1976,111
10491,1283,1853,192
10492,1237,2111,54
10493,1397,2863,236
10494,1039,2319,41
10495,1161,2654,114
10496,1398,1350,182
10497,1014,1103,190
10498,1257,1313,34
10499,1541,1755,32
10500,1011,2561,0
10501,1256,2439,66
10502,1021,2297,295
10503,1510,1196,278
10504,1377,1346,86
10505,1441,1732,210
10506,1268,2115,216
10507,1424,1719,263
10508,1462,2105,34
10509,1443,2093,14
10510,1297,1055,112
10511,1379,1419,71
10512,1081,2198,117
10513,1597,2966,105
10514,1317,2655,283
10515,1296,2942,237
10516,1489,1230,129
10517,1225,2696,257
10518,1215,1292,21
10519,1546,1712,275
10520,1438,1639,211
10521,1031,1655,126
10522,1332,1604,50
10523,1222,1964,125
10524,1250,1216,157
10525,1254,2542,247
10526,1302,2562,164
10527,1413,1822,46
10528,1196,1116,135
10529,1369,1479,64
10530,1344,1134,38
10531,1497,2596,42
10532,1545,2655,10
10533,1490,1981,151
10534,1583,2646,240
10535,1601,1186,68
10536,1019,1331,287
10537,1642,2863,222
10538,1334,1692,174
10539,1162,2380,234
10540,1366,2681,179
10541,1461,2176,140
10542,1419,2677,125
10543,1394,1767,248
10544,1070,1146,234
10545,1046,2824,192
10546,1457,1580,149
10547,1233,2085,213
10548,1426,2083,155
10549,1649,2081,92
10550,1553,2283,173
10551,1360,2514,210
10552,1515,2133,244
10553,1313,2212,81
10554,1143,1046,147
10555,1330,2069,140
10556,1172,1790,164
10557,1268,1635,115
10558,1429,1484,82
10559,1142,2659,256
10560,1227,1394,201
10561,1581,2201,118
10562,1578,1244,90
10563,1117,1968,137
10564,1514,2005,195
10565,1092,2456,111
10566,1629,2026,195
10567,1159,2693,108
10568,1100,2205,11
10569,1242,3000,77
10570,1100,1348,296
10571,1582,2586,237
10572,1233,2178,224
10573,1009,2320,79
10574,1599,2829,161
10575,1647,1312,253
10576,1222,1331,299
10577,1142,2295,224
10578,1284,2737,26
10579,1187,2715,21
10580,1272,2663,149
10581,1071,1263,32
10582,1180,1478,112
10583,1559,1052,185
10584,1525,1122,161
10585,1378,2011,211
10586,1129,1527,23
10587,1320,2882,118
10588,1509,2242,182
10589,1493,1461,180
10590,1412,1451,237
10591,1012,2464,179
10592,1015,1239,236
10593,1426,2707,23
10594,1411,2996,52
10595,1051,2200,282
10596,1330,1931,99
10597,1596,1433,271
10598,1353,1223,136
